APPL_REALM_NM,APPL_YEAR,BSNS_TASK_NM,DETAIL_BSNS_NM,DETAIL_PROGRM_NM,BSNS_PURPS_CN,APPL_TRGET_SPORTS_INDUST_AT,APPL_TRGET_BSNS_SCALE_VALUE,APPL_TRGET_PREPFNTN_AT,APPL_TRGET_FNTN_DE,APPL_TRGET_APPL_HIST_NEED_AT,APPL_TRGET_GRP_POSBL_AT,APPL_TRGET_LOCGOV_POSBL_AT,APPL_TRGET_INDVDL_POSBL_AT,APPL_TRGET_RM_CN,APPL_TRGET_RELATE_LAW_NM,PARTCND_AT,PARTCND_CN,PARTCND_MUMM_PDSMLPZ_CO,PARTCND_MXMM_PDSMLPZ_CO,APPLPRC_CN,RCRIT_PD_BEGIN_DE,RCRIT_PD_END_DE,RCRIT_PD_RM_CN,APPL_PD_BEGIN_DE,APPL_PD_END_DE,APPL_PD_MUMM_YEAR_CO,APPL_PD_MXMM_YEAR_CO,YEAR_EVL_AT,APPL_PD_RM_CN,FNC_REPAYATMAT_AT,FNC_DFT_AT,FNC_DFT_PD_YEAR_CO,FNC_APPLC_INTRT,FNC_RM_CN,APPL_DETAIL_CN,STARTUP_PRIOR_AT,APPL_SCALE_TOT_BUDGET_PRICE,APPL_SCALE_UNIT_NM,APPL_SCALE_CO,APPL_SCALE_UNIT_PER_MXMM_APPL_PRICE,APPL_SCALE_RM_CN,ENTRPRS_PFIMS_AT,ENTRPRS_PFIMS_STDR_DC,ENTRPRS_PFIMS_RATE,ADPNTCND_AT,ADPNTCND_MXMM_SCORE,ADPNTCND_RM_CN,REQST_EXCL_TRGET_AT,REQST_EXCL_TRGET_CN,EVL_MNS_NON_MSRNG_RATE,EVL_MNS_MSRNG_RATE,EVL_MNS_PAPERS_EVL_AT,EVL_MNS_PRESNATN_EVL_AT,EVL_MNS_RM_CN,HMPG_URL,RSPNSBLTY_DEPT_NM,INQRY_TEL_NO
"일자리 지원","2022","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 2","찾아가는 스포츠 취업교육 프로그램 운영","Y",,"N",,"N","N","N","N","잡스포이즈 회원가입자 대상",,"N",,,,,,,"14회",,,,,"N",,"N","N",,,,"- 전국 대학 체육전공 및 비전공자 대상 스포츠산업분야 현직자 실무특강 
- 센터 접근성이 낮은 대학(지방 등)에 우선 방문 
- 스포츠분야 취업준비 방법, 취업정보 제공","N","5560000.00000","구직자","1291",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 3","취업든든 멘토링 프로그램 운영","Y",,"N",,"N","N","N","N","잡스포이즈 회원가입자 대상",,"N",,,,,,,"2회",,,,,"N",,"N","N",,,,"- 직무분야별 1:1 및 그룹별, 온/오프라인 혼합형 멘토링 진행
- 현직자의 직무경험 및 취업성공 노하우 및 취업 노하우 의견교환 및 피드백
- 멘토링 시상 및 멘토/멘티 교류의 네트워킹데이 개최(멘토17,멘티20)","N","28180000.00000","구직자","143",,,"N",,,"N",,,"N","-",,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업상담","스포츠기업 일자리 상담, 스포츠산업 분야 기업 대상 밀착상담","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"ㅇ 상담사별 전담기업 지정, 밀착상담 실시
 - 잡스포이즈 가입 기업대상 채용 서비스
 - 정부 일자리지원 정책 안내 등","N",,"기업","682",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업발굴 정보제공","스포츠분야 기업정보 제공, 일하고 싶은 기업 발굴·공개, SNS 활용, 기업콘텐츠 공유, 홍보지원","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"연중",,,,,"N",,"N","N",,,,"ㅇ <Sports Jobs(스포츠기업) 300> 발굴·공개 
 - 일하고싶은, 좋은 스포츠기업 신규 기업 발굴로 일자리 정보 제공/ 기업 리스트 공개
 - 잡스포이즈 내 취업소식 메뉴에 게시
(스포츠용품,서비스,시설 3개분야별 100개씩)
- 스포츠관련 준정부기관 및 협단체 정보 제공(283개)

ㅇ <기업탐방 영상제작> 제작
 - 스포츠산업 기업들의 취업정보를 영상으로 제공, 비수도권 스포츠산업 기업들의 구인 어여룸 해소
- 기업 홍보 및 채용정보(인재상, 복지혜택 등)에 중점을 두고 촬영, 기업 방문하여 공단 사업 안내
- 구직자들이 선호하는 스포츠분야 직무에 대한 직업인 인터뷰를 통한 정보 제공
- 제작된 영상은 유튜브에 업로드하고 잡스포이즈 기업탐방내 게시물과 연동되도록 게시

ㅇ <기업정보 이미지> 제작
- 인턴기업 채용정보에 대한 기업 및 채용정보를 자체 이미지 제작하여 잡스포이즈 내 기업정보에 게시","N","22000000.00000","기업","20",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","(구인기업) 채용지원","채용지원","잡스포이즈 채용정보 제공, 스포츠산업 분야 기업 구직정보를 한눈에 제공, 채용플랫폼 기능 수행, JOB TALK ON AIR 운영","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"ㅇ 잡스포이즈 채용정보 제공 
- 스포츠산업 구인기업 정보확인
- 연간 1,500건 스포츠분야 특화 채용정보 제공
- 기업, 공단, 과학원, 국민체력100 등 채용건은 수시로 체크하여 잡스포이즈에 게시

'ㅇ 채용담당자와의 JOB TALK ON AIR 운영
- 비대면 채용설명회를 진행하여 인사담당자와 구직자의 만남의 장 제공(20개)
- 기업에게는 채용지원, 구직자에게는 최신 기업정보 및 채용정보 제공","N","2400000.00000","기업",,,"1539","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2021","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","취업상담 (역량분석)","유선상담 밀착 진행, 현장 상담 및 프로그램 참여 확대 노력, 강사 초빙, 현장 행사개최 프로그램 통합발주, 운영 및 예산효율 제고","Y",,"N",,"N","N","N","Y","(유선상담) 잡스포이즈 회원가입자 대상",,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"(토탈패키지 컨설팅) 1:1 상담부터 맞춤형 교육프로그램까지 단계별 지원
(취업 네트워킹) 멘토링을 통한 네트워크 구축, 실질적 채용성사에 기여","N",,"구직자","600",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2021","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 1","통합직무컨설팅 취업역량강화 프로그램 운영","Y",,"N",,"N","N","N","Y","잡스포이즈 회원가입자 대상 취업교육",,"N",,,,,,,"8회",,,,,"N",,"N","N",,,,"- (스킬업) ‘자기분석→직무?기업분석→지원서작성→면접 준비’ 전 과정 지원
- (플러스) 주제별 외부 강사 특강","N","9800913.00000","구직자","926",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2021","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 2","찾아가는 취업 교육 프로그램 운영","Y",,"N",,"N","Y","N","Y","스포츠관련 학과 및 대학일자리센터를 통하여 모집된 대학재학생, 졸업생 대상",,"N",,,,,,,,,,,,"N",,"N","N",,,,"- 현직자 특강 및 대학별 요청강의 진행
- 센터 접근성이 낮은 대학(지방 등)에 우선 방문","N","5400000.00000","구직자","643",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 전문인력 양성 사업","스포츠산업 융복합대학원 운영",,"스포츠·기술 융복합분야 육성, 인재양성, 스포츠산업 발전 도모","Y",,"N",,"N","N","N","N","경희대학교, 상명대학교",,"Y","- 학생 20명 이상 선발·교육, 교원(전임 3인 이상)·시설 등 인프라 구축, 융복합 특화 커리큘럼 및 취·창업 지원 활동 필수 운영
- 지원조건과 평가지표(공모 선정평가, 성과평가) 연동으로 관리 실효성 제고
- 매월 운영실적 점검, 연차평가를 통해 예산조정 및 지속지원 여부 결정",,,"2차년도 사업승인, 2차년도 사업운영, 집행점검(월간,수시), 연차평가위원회개최/차년도 지원여부 결정, 평가반영 3차년도 사업계획",,,,"20240101",,,"4.00","Y",,"N","N",,,,"장학금(대학별 20명, 1인당 최고 700만원), 기자재/재료비 등","N","960000000.00000","학생",,"7000000.00000","사업비 20,000,000 별도","Y",,,"N",,,"N",,,,"Y","Y",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2021","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업발굴 정보제공","스포츠분야 기업정보 제공, 일하고 싶은 기업 발굴·공개, SNS 활용, 기업콘텐츠 공유, 홍보지원","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"연말/1회/매분기",,,,,"N",,"N","N",,,,"ㅇ <Sports Jobs(스포츠기업) 300> 발굴·공개 
 - 기업정보를 시각자료로 제작하여 제공
 - 잡스포이즈 내 기업정보 메뉴에 게시

ㅇ 기업수요 발굴 및 기업대상 교육 제공
신규
 - 구인기업의 일자리서비스 수요 발굴 
 - 공단 등 정부사업에 대한 설명회 진행","N",,"기업","300",,"100개/50개/10개","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2021","스포츠산업 일자리센터 사업","(구인기업) 채용지원","채용지원","잡스포이즈 채용정보 제공, 스포츠산업 분야 기업 구직정보를 한눈에 제공, 채용플랫폼 기능 수행","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"연중",,,,,"N",,"N","N",,,,"ㅇ 잡스포이즈 채용정보 제공 
- 스포츠산업 구인기업 정보확인
- 1,376건 스포츠분야 특화 채용정보 제공
-  공단, 과학원, 국민체력100 등 채용건은 수시로 체크하여 잡스포이즈에 게시","N",,"기업",,,"1,376건","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 전문인력 양성 사업","체육분야 인턴십 운영","인턴","국내 스포츠산업분야 기업 경영부담 해소, 고용시장 활성화 기여","N",,"N",,"N","N","N","Y","국내 스포츠산업체 및 협단체, 스포츠산업분야 구직 희망자, 졸업(또는 예정)자 및 휴학생·사이버대 재학자 참여 가능",,"Y","- 최종학력 및 전공 무관
- 졸업(또는 예정)자 및 휴학생, 사이버대 재학자 참여 가능
- 채용예정일 기준 미취업 상태의 자
- 정규직 전환이 가능한 자

인턴근무 및 활동보고서 제출(인턴 종료 시 인턴 수기 필수 제출)",,,"기업모집/선정, 인턴모집/채용, 근로계약체결, 협약체결, 인턴근무 및 급여지급, 지원금 신청/지급(매월)","20240305","20240328","-","20240101","20241231","1.00","1.00","N",,"N","N",,,,"월 인건비 지원(공단 ->기업)","N",,"인턴","133",,"기업별 2명 이내 지원","N",,,"N",,,"Y","- 인턴 채용예정일 기준 타 인턴지원 및 일자리지원 사업에 참여중인 자
- 인턴 채용예정일 기준 사업자등록 중인 자
- 인턴 채용 예정인 기업의 사업주와 직계비속, 형재자매 등 특수 관계에 있는 자
- 인턴 채용 예정인 기업에서 현재 근무 중이거나 근무 이력이 있는 자
- 기존 본 사업 참여자 중 1개월 이상 근무 후 본인 귀책사유로 약정이 중도 해지된 자
- 허위 기타 부정한 방법 등으로 인턴 채용된 자",,,"Y","Y","기업의 채용 공고 및 면접","https://spobiz.kspo.or.kr/job","창업지원팀","024101754"
"일자리 지원","2024","스포츠산업 전문인력 양성 사업","체육분야 인턴십 운영","기업","국내 스포츠산업분야 기업 경영부담 해소, 고용시장 활성화 기여","Y",,"N",,"Y","Y","N","Y","스포츠 관련 영리법인, 기관, 단체, 협회, 연맹 등",,"Y","- 4대보험 가입, 주 40시간 고용(동 범위 내 근로계약에 따라 탄력적 운영)
- 월 급여 최소 2,060,740원 이상 지급 필수
* 지원금(165만원)외 차액(급여 일부·4대보험료 기업부담분 등) 기업 부담 필수
- 친인적 및 기존 근무이력잇는 자 채용배제, '성폭력처벌법' 등 법률 준수 기업
- 월별 활동 보고, 현장 점검, 실태조사 등 공단의 인턴사업 운영 및 성과관리 참여 기업 
- 노동관계법령 준수, 4대보험 및 국세 지방세 체납이 없는 기업",,,"기업모집/선정, 인턴모집/채용, 근로계약체결, 협약체결, 인턴근무 및 급여지급, 지원금 신청/지급(매월)","20240130","20240219","-","20240101","20241231","1.00","1.00","N",,"N","N",,,,"스타트업(창업3년이내) 20% 
우선배정

월 인건비 지원(공단→기업)
(기본) 인턴 3개월 + (인센티브) 정규직 전환시 4개월 추가 지원
 * 정규직 전환율 및 사업예산 집행 상황에 따라 인센티브 지원기간 연장 가능","Y",,"기업","120","3300000.00000","기업별 2명 이내 지원(1인당 1,650,000)","N",,,"Y","3.00000","- 최근 2년간 과거 동 사업 참여 기업 중 정규직 전환 직원이 신청일 기준 계속 근로 및 재직 중인 기업 3점
- 스포츠산업대상, 올해의 우수 스포츠기업 1점
- 2024년 스포츠산업 취업박람회(Job fair) 참여기업 1점
- 최근 2년간 동 사업 참여 기업 중 연속 정규직 채용실적이 없는 기업 -3점","Y","프로스포츠협회 소속 회원단체 및 프로구단","60.00000","40.00000","Y","N",,"https://spobiz.kspo.or.kr/job","창업지원팀","024101754"
"일자리 지원","2023","스포츠산업 전문인력 양성 사업","체육분야 인턴십 운영","인턴","국내 스포츠산업분야 기업 경영부담 해소, 고용시장 활성화 기여","N",,"N",,"N","N","N","Y","국내 스포츠산업체 및 협단체, 스포츠산업분야 구직 희망자, 졸업(또는 예정)자 및 휴학생·사이버대 재학자 참여 가능",,"Y","- 최종학력 및 전공 무관
- 졸업(또는 예정)자 및 휴학생, 사이버대 재학자 참여 가능
- 채용예정일 기준 미취업 상태의 자
- 정규직 전환이 가능한 자

인턴근무 및 활동보고서 제출(인턴 종료 시 인턴 수기 필수 제출)",,,"기업모집/선정, 인턴모집/채용, 근로계약체결, 협약체결, 인턴근무 및 급여지급, 지원금 신청/지급(매월)","20230310","20230331","-","20230101","20231231","1.00","1.00","N",,"N","N",,,,"월 인건비 지원(공단 ->기업)","N",,"인턴","196",,,"N",,,"N",,,"Y","- 인턴 채용예정일 기준 타 인턴지원 사업 및 일자리 지원사업에 참여중인 자
- 인턴 채용예정일 기준 사업자등록중인 자
- 인턴 채용 예정인 기업의 사업주와 직계비속, 형제·자매 등 특수 관계에 있는 자
- 인턴 채용 예정인 기업에서 현재 근무 중이거나 근무 이력이 있는 자
- 기존 본 사업 참여자 중 1개월 이상 근무 후 본인 귀책사유로 약정이 중도 해지된 자
- 허위 기타 부정한 방법으로 인턴으로 채용된 자",,,"Y","Y","기업의 채용 공고 및 면접","https://spobiz.kspo.or.kr/job","창업지원팀","024101754"
"일자리 지원","2023","스포츠산업 전문인력 양성 사업","체육분야 인턴십 운영","기업","국내 스포츠산업분야 기업 경영부담 해소, 고용시장 활성화 기여","Y",,"N",,"Y","Y","N","Y","스포츠 관련 영리법인, 기관, 단체, 협회, 연맹 등",,"Y","- 4대보험 가입, 주 40시간 고용(동 범위 내 근로계약에 따라 탄력적 운영)
- 월 급여 최소 2,010,580원 이상 지급 필수
* 지원금(160만원)외 차액(급여 일부·4대보험료 기업부담분 등) 기업 부담 필수
- 친인적 및 기존 근무이력잇는 자 채용배제, '성폭력처벌법' 등 법률 준수 기업
- 월별 활동 보고, 현장 점검, 실태조사 등 공단의 인턴사업 운영 및 성과관리 참여 기업 
- 노동관계법령 준수, 4대보험 및 국세 지방세 체납이 없는 기업",,,"기업모집/선정, 인턴모집/채용, 근로계약체결, 협약체결, 인턴근무 및 급여지급, 지원금 신청/지급(매월)","20230213","20240228","-","20240101","20241231","1.00","1.00","N",,"N","N",,,,"스타트업(창업3년이내) 10% 
우선배정

월 인건비 지원(공단→기업)
(기본) 인턴 3개월 + (인센티브) 정규직 전환시 4개월 추가 지원
 * 정규직 전환율 및 사업예산 집행 상황에 따라 인센티브 지원기간 연장 가능","Y",,"기업","156","3200000.00000","기업별 2명 이내 지원(1인당 1,600,000)","N",,,"Y","3.00000","- 과거 동 사업 참여 기업 중 정규직 전환자가 계속 근로 중인 기업 3점
- 스포츠산업대상, 올해의 우수 스포츠기업 1점
- 최근 2년 이내 동사업 참여 기업 중 정규직 채용실적이 없는 기업 -3점","Y","프로스포츠협회 소속 회원단체 및 프로구단","60.00000","40.00000","Y","N",,"https://spobiz.kspo.or.kr/job","창업지원팀","024101754"
"일자리 지원","2022","스포츠산업 전문인력 양성 사업","체육분야 인턴십 운영","인턴","국내 스포츠산업분야 기업 경영부담 해소, 고용시장 활성화 기여","N",,"N",,"N","N","N","Y","국내 스포츠산업체 및 협단체, 스포츠산업분야 구직 희망자, 졸업(또는 예정)자 및 휴학생·사이버대 재학자 참여 가능",,"Y","- 최종학력 및 전공 무관
- 졸업(또는 예정)자 및 휴학생, 사이버대 재학자 참여 가능
- 채용예정일 기준 미취업 상태의 자
- 군필 또는 면제자로 인턴 종료 후 정규직 전환이 가능한 자

인턴근무 및 활동보고서 제출(인턴 종료 시 인턴 수기 필수 제출)",,,"기업모집/선정, 인턴모집/채용, 근로계약체결, 협약체결, 인턴근무 및 급여지급, 지원금 신청/지급(매월)","20220214","20220304","-","20220101","20230131","1.00","1.00","N",,"N","N",,,,"월 인건비 지원(공단 ->기업)","N",,"인턴","181",,,"N",,,"N",,,"Y","- 인턴 채용예정일 기준 타 인턴지원 사업 및 일자리 지원사업에 참여중인 자
- 인턴 채용예정일 기준 사업자등록중인 자
- 인턴 채용 예정인 기업의 사업주와 직계비속, 형제·자매 등 특수 관계에 있는 자
- 인턴 채용 예정인 기업에서 현재 근무 중이거나 근무 이력이 있는 자
- 기존 본 사업 참여자 중 1개월 이상 근무 후 본인 귀책사유로 약정이 중도 해지된 자
- 허위 기타 부정한 방법으로 인턴으로 채용된 자",,,"Y","Y","기업의 채용 공고 및 면접","https://spobiz.kspo.or.kr/job","창업지원팀","024101754"
"일자리 지원","2022","스포츠산업 전문인력 양성 사업","체육분야 인턴십 운영","기업","국내 스포츠산업분야 기업 경영부담 해소, 고용시장 활성화 기여","Y",,"N",,"Y","Y","N","Y","스포츠 관련 영리법인, 기관, 단체, 협회, 연맹 등",,"Y","- 4대보험 가입, 주 40시간 고용(동 범위 내 근로계약에 따라 탄력적 운영)
- 월 급여 최소1,914,440(세전)원 이상 지급 필수 
* 지원금(150만원)외 차액(급여 일부·4대보험료 기업부담분 등) 기업 부담 필수
- 친인척 및 기존 근무이력 있는 자 채용배제, '성폭력처벌법' 등 법률 준수 기업
- 월별 활동 보고, 현장 점검, 실태조사 등 공단의 인턴사업 운영 및 성과관리 참여 기업
- 4대 보험 및 국세 지방체 체납이 없는 기업",,,"기업모집/선정, 인턴모집/채용, 근로계약체결, 협약체결, 인턴근무 및 급여지급, 지원금 신청/지급(매월)","20220111","20220126","-","20220101","20230131","1.00","1.00","N",,"N","N",,,,"스타트업(창업3년이내) 10% 
우선배정

월 인건비 지원(공단→기업)
(기본) 인턴 4개월 + (인센티브) 정규직 전환시 2개월 추가 지원
 * 정규직 전환율 및 사업예산 집행 상황에 따라 인센티브 지원기간 연장 가능","Y",,"기업","145","3000000.00000","기업별 2명 이내 지원(1인당 1,500,000)","N",,,"Y","5.00000","- 과거 동사업 참여 기업 중 정규직 전환 직원이 계속 근로 중인 기업 5점
- 스포츠산업대상, 올해의 우수 스포츠기업 3점
- SPOEX, 일자리박람회(Job fair) 참여 실적 보유 기업 3점
- 코로나바이러스감염증(COVIE-19) 관련 피해 기업 2점
- 정규직 미전환 -5점","Y","프로스포츠협회 소속 회원단체 및 프로구단","60.00000","40.00000","N","N",,"https://spobiz.kspo.or.kr/job","창업지원팀","024101754"
